ISIN,ORION,II. UNITS OF INVESTMENT FUNDS,GLOBAL,JUPITER GF - DYNAMIC BOND D EUR -ACC- ,EUR ,"24,500.00 ","313,110.00",3.10
ISIN,ORION,II. UNITS OF INVESTMENT FUNDS,IRELAND,COMGEST GROWTH - EMERGING MARKETS I USD -ACC- ,USD ,"6,000.00 ","215,489.99",2.13
ISIN,ORION,II. UNITS OF INVESTMENT FUNDS,IRELAND,NB INVESTMENT FUNDS - CORPORATE HYBRID FUND P EUR ,EUR ,"19,200.00 ","203,904.00",2.02
ISIN,ORION,II. UNITS OF INVESTMENT FUNDS,LIECHTENSTEIN,B&I ASIAN REAL ESTATE SECURITIES A ,USD ,750.00 ,"162,730.51",1.61
ISIN,ORION,II. UNITS OF INVESTMENT FUNDS,LUXEMBOURG,AXA WF - GLOBAL INFLATION BONDS I EUR -CAP- ,EUR ,"1,300.00 ","208,338.00",2.06
ISIN,ORION,II. UNITS OF INVESTMENT FUNDS,LUXEMBOURG,LGT (LUX) I - CAT BOND FUND C EUR -ACC- ,EUR ,"4,200.00 ","481,530.00",4.77
ISIN,ORION,II. UNITS OF INVESTMENT FUNDS,LUXEMBOURG,LO FUNDS - COMMODITIES RISK PREMIA N EUR SYSTEM H -ACC.-  EUR ,"36,000.00 ","190,299.60",1.88
ISIN,ORION,II. UNITS OF INVESTMENT FUNDS,LUXEMBOURG,UBS ETF - MSCI JAPAN HEDGED EUR A -ACC- ,EUR ,"10,150.00 ","196,260.40",1.94
ISIN,AC FUND BALANCED,SHARES,BELGIUM,ION BEAM APPLICATIONS ,EUR ,"15,000.00 ","200,100.00",0.53
ISIN,AC FUND BALANCED,SHARES,CANADA,ELDORADO GOLD ,USD ,"92,000.00 ","470,179.14",1.25
ISIN,AC FUND BALANCED,SHARES,CAYMAN ISLANDS,ALIBABA GROUP HOLDING ADR -SPONS.- ,USD ,"3,800.00 ","565,428.52",1.50
ISIN,AC FUND BALANCED,SHARES,GERMANY,ADIDAS ,EUR ,"5,000.00 ","1,357,500.00",3.61
ISIN,AC FUND BALANCED,SHARES,GERMANY,BMW BAYERISCHE MOTOREN WERKE ,EUR ,"10,500.00 ","683,445.00",1.81
ISIN,AC FUND BALANCED,SHARES,GERMANY,DAIMLER ,EUR ,"14,800.00 ","724,090.00",1.92
ISIN,AC FUND BALANCED,SHARES,GERMANY,HENKEL VORZ. -OSR- ,EUR ,"10,300.00 ","886,006.00",2.35
ISIN,AC FUND BALANCED,SHARES,GERMANY,PORSCHE AUTOMOBILE HOLDING VORZ. -NVTG- ,EUR ,"14,000.00 ","799,960.00",2.12
ISIN,AC FUND BALANCED,SHARES,GERMANY,PUMA ,EUR ,"21,000.00 ","1,231,650.00",3.26
ISIN,AC FUND BALANCED,SHARES,GERMANY,SAP ,EUR ,"7,000.00 ","845,320.00",2.24
ISIN,AC FUND BALANCED,SHARES,GERMANY,VOLKSWAGEN VORZ. -OSR- ,EUR ,"5,700.00 ","844,854.00",2.24
ISIN,AC FUND BALANCED,SHARES,NETHERLANDS,AIRBUS ,EUR ,"6,700.00 ","835,356.00",2.21
ISIN,AC FUND BALANCED,SHARES,SPAIN,INDITEX INDUSTRIA DE DISENO TEXTIL ,EUR ,"41,000.00 ","1,084,450.00",2.87
ISIN,AC FUND BALANCED,SHARES,SWITZERLAND,NESTLE ,CHF ,"12,500.00 ","1,137,724.82",3.02
ISIN,AC FUND BALANCED,SHARES,SWITZERLAND,NOVARTIS  ,CHF ,"15,000.00 ","1,205,047.15",3.19
ISIN,AC FUND BALANCED,SHARES,SWITZERLAND,ROCHE HOLDING D.RIGHT ,CHF ,"4,500.00 ","1,113,115.02",2.95
ISIN,AC FUND BALANCED,SHARES,SWITZERLAND,SWISS LIFE HOLDING ,CHF ,"2,800.00 ","1,220,033.68",3.23
ISIN,AC FUND BALANCED,SHARES,UNITED STATES,KRAFT HEINZ ,USD ,"34,000.00 ","926,729.89",2.46
ISIN,AC FUND BALANCED,SHARES,UNITED STATES,NEWMONT GOLDCORP ,USD ,"11,480.00 ","387,807.87",1.03
ISIN,AC FUND BALANCED,BONDS,AUSTRALIA,6.25%  - SUB. BHP BILLITON FINANCE USA 15/75 ,USD ,"450,000.00 ","411,870.92",1.09
ISIN,AC FUND BALANCED,BONDS,CAYMAN ISLANDS,6.25%  - PETROBRAS GLOBAL FINANCE 11/26 -SR- ,GBP ,"550,000.00 ","694,752.38",1.84
ISIN,AC FUND BALANCED,BONDS,FRANCE,FRN  - SUB. SOCIETE GENERALE 86/PERP -JR- ,USD ,"600,000.00 ","325,082.19",0.86
ISIN,AC FUND BALANCED,BONDS,FRANCE,3.875%  - SUB. TOTAL 16/PERP '111' -JR- ,EUR ,"400,000.00 ","438,494.00",1.16
ISIN,AC FUND BALANCED,BONDS,HONG KONG,FRN  - SUB. HSBC HK 86/PERP '3H' -JR- ,USD ,"600,000.00 ","372,177.56",0.99
ISIN,AC FUND BALANCED,BONDS,IRELAND,4.75%  - CLOVERIE ZURICH INSURANCE 16/PERP ,USD ,"600,000.00 ","511,107.48",1.35
ISIN,AC FUND BALANCED,BONDS,JERSEY,2.65%  - UBS GROUP FUNDING 16/22 -SR-S ,USD ,"550,000.00 ","485,483.18",1.29
ISIN,AC FUND BALANCED,BONDS,LUXEMBOURG,4.25%  - GAZ CAPITAL -LPN- 17/24 -SR-S ,GBP ,"600,000.00 ","713,728.61",1.89
ISIN,AC FUND BALANCED,BONDS,NETHERLANDS,FRN  - SUB. ING GROEP 04/PERP -JR- ,EUR ,"800,000.00 ","557,084.80",1.48
ISIN,AC FUND BALANCED,BONDS,NETHERLANDS,FRN  - SUB. RABOBANK 13/PERP -JR- ,EUR ,"500,000.00 ","612,945.50",1.62
ISIN,AC FUND BALANCED,BONDS,NETHERLANDS,2.625%  - ADECCO IFS 17/21 -SR- ,USD ,"550,000.00 ","482,697.44",1.28
